KeepAliveTag_SourceTimestamp,KeepAliveTag_Value,Robot1_Value_Compliant4,Robot1_Value_NonCompliant4,Robot1_Value_Joint5RevTotal,Robot1_Value_NonCompliant3,Robot1_Value_Joint3MaintHrs,Robot1_Value_NonCompliant1,Robot1_Value_Joint4Posn,Robot1_Value_Joint4RevTotal,Robot1_Value_Joint4MaintHrs,Robot1_Value_Joint5Posn,Robot1_Value_RobotState,Robot1_Value_LED_R,Robot1_Value_Joint1Posn,Robot1_Value_Joint3RevTotal,Robot1_Value_Gripper,Robot1_Value_Joint1MaintHrs,Robot1_Value_Joint2MaintHrs,Robot1_Value_Joint3Posn,Robot1_Value_Joint6MaintHrs,Robot1_Value_DistanceTravelled,Robot1_Value_LED_G,Robot1_Value_Compliant2,Robot1_Value_LED_B,Robot1_Value_Speed,Robot1_Value_Joint1RevTotal,Robot1_Value_Joint2Posn,Robot1_Value_Joint2RevTotal,Robot1_Value_Compliant1,Robot1_Value_Compliant3,Robot1_Value_NonCompliant2,Robot1_Value_Joint6Posn,Robot1_Value_BitRegister,Robot1_Value_Joint5MainHrs,Robot1_Value_Watchdog,Robot1_Value_Joint6RevTotal,Robot1_SourceTimestamp,source-aio-instance,EventProcessedUtcTime,PartitionId,EventEnqueuedUtcTime,PPM_line_1,PPM_line_2,PPM_line_3,PPM_line_4
34:51.2,"368,132",FALSE,FALSE,36.58391,FALSE,0,FALSE,-100.45161,,0,-54.44529,5,85,-146.66168,31.485657,TRUE,0,0,106.52149,0,"56,134,452",85,FALSE,85,0,,-60.243576,36.58391,FALSE,FALSE,FALSE,-77.8466,"49,355",0,"368,132",,34:51.7,,,,,5,5,5,5
34:52.2,"368,133",FALSE,FALSE,36.58817,FALSE,0,FALSE,-91.5332,,0,-52.75793,5,85,-151.89545,31.491089,TRUE,0,0,104.31391,0,"56,134,477",85,FALSE,85,0,,-61.940422,36.58817,FALSE,FALSE,FALSE,-78.53063,"49,355",0,"368,133",,34:52.7,,,,,5,5,5,5
34:53.2,"368,134",FALSE,FALSE,36.59206,FALSE,0,FALSE,-82.9777,,0,-49.46823,5,85,-156.38733,31.49863,TRUE,0,0,101.55465,0,"56,134,504",85,FALSE,85,0,,-63.28304,36.59206,FALSE,FALSE,FALSE,-78.899216,"49,355",0,"368,134",,34:53.7,,,,,5,5,5,5
34:54.2,"368,135",FALSE,FALSE,36.59431,FALSE,0,FALSE,-76.22193,,0,-45.841038,5,85,-159.67033,31.506266,TRUE,0,0,98.875084,0,"56,134,525",85,FALSE,85,0,,-64.02519,36.59431,FALSE,FALSE,FALSE,-79.304214,"49,355",0,"368,135",,34:54.7,,,,,5,5,5,5
34:55.2,"368,136",FALSE,FALSE,36.595093,FALSE,0,FALSE,-72.75084,,0,-43.663834,5,85,-161.27167,31.511013,TRUE,0,0,97.318214,0,"56,134,536",85,FALSE,85,0,,-64.278465,36.595093,FALSE,FALSE,FALSE,-79.63402,"49,355",0,"368,136",,34:55.8,,,,,5,5,5,5
34:56.3,"368,137",FALSE,FALSE,36.595192,FALSE,0,FALSE,-72.338684,,0,-43.39207,5,85,-161.45601,31.511745,TRUE,0,0,97.12459,0,"56,134,538",85,FALSE,85,0,,-64.3041,36.595192,FALSE,FALSE,FALSE,-79.68094,"49,355",0,"368,137",,34:56.8,,,,,5,5,5,5
34:57.2,"368,138",FALSE,FALSE,36.595688,FALSE,0,FALSE,-72.45093,,0,-43.356686,5,85,-161.4566,31.512564,TRUE,0,0,96.83112,0,"56,134,538",85,TRUE,85,0,,-64.12503,36.595688,FALSE,FALSE,FALSE,-79.52951,"49,355",0,"368,138",,34:57.8,,,,,5,5,5,5
34:58.2,"368,139",FALSE,FALSE,36.60036,FALSE,0,FALSE,-73.64043,,0,-43.022243,5,85,-161.45615,31.51995,TRUE,0,0,93.73011,0,"56,134,538",85,FALSE,85,0,,-62.171387,36.60036,FALSE,FALSE,FALSE,-77.9141,"49,355",0,"368,139",,34:58.8,,,,,5,5,5,5
34:59.2,"368,140",FALSE,FALSE,36.609203,FALSE,0,FALSE,-75.5756,,0,-42.53397,5,85,-161.45602,31.53437,TRUE,0,0,88.98262,0,"56,134,538",85,FALSE,85,0,,-59.25805,36.609203,FALSE,FALSE,FALSE,-75.29374,"49,355",0,"368,140",,34:59.8,,,,,5,5,5,5
35:00.2,"368,141",TRUE,FALSE,36.616837,FALSE,0,FALSE,-77.56908,,0,-42.106686,5,85,-161.46466,31.547167,TRUE,0,0,84.376,0,"56,134,538",85,FALSE,85,0,,-56.511723,36.616837,TRUE,FALSE,FALSE,-72.60721,"49,355",0,"368,141",,35:00.8,,,,,5,5,5,5
35:01.2,"368,142",FALSE,FALSE,36.619373,FALSE,0,FALSE,-78.26855,,0,-41.975063,5,85,-161.46902,31.551487,TRUE,0,0,82.82067,0,"56,134,538",85,FALSE,85,0,,-55.59805,36.619373,FALSE,FALSE,FALSE,-71.669754,"49,355",0,"368,142",,35:01.8,,,,,5,5,5,5
35:02.2,"368,143",FALSE,FALSE,36.619385,FALSE,0,FALSE,-78.27062,,0,-41.97462,5,85,-161.46902,31.551512,FALSE,0,0,82.81156,0,"56,134,538",85,FALSE,85,0,,-55.59332,36.619385,FALSE,TRUE,FALSE,-71.66502,"49,387",0,"368,143",,35:02.7,,,,,5,5,5,5
35:03.2,"368,144",FALSE,FALSE,36.619526,FALSE,0,FALSE,-78.22265,,0,-41.983356,5,85,-161.46893,31.55175,FALSE,0,0,82.897606,0,"56,134,538",85,FALSE,85,0,,-55.646057,36.619526,FALSE,FALSE,FALSE,-71.72571,"49,387",0,"368,144",,35:03.7,,,,,5,5,5,5
35:04.2,"368,145",FALSE,FALSE,36.622948,FALSE,0,FALSE,-77.293365,,0,-42.16265,5,85,-161.46771,31.557566,FALSE,0,0,84.99035,0,"56,134,538",85,FALSE,85,0,,-56.879562,36.622948,FALSE,FALSE,FALSE,-72.97979,"49,387",0,"368,145",,35:04.7,,,,,5,5,5,5
35:05.2,"368,146",FALSE,FALSE,36.63029,FALSE,0,FALSE,-75.15788,,0,-42.63361,5,85,-161.4567,31.569862,FALSE,0,0,89.97568,0,"56,134,538",85,FALSE,85,0,,-59.865208,36.63029,FALSE,FALSE,FALSE,-75.85831,"49,387",0,"368,146",,35:05.7,,,,,5,5,5,5
35:06.2,"368,147",FALSE,FALSE,36.638958,FALSE,0,FALSE,-73.190865,,0,-43.146606,5,85,-161.45407,31.583973,FALSE,0,0,94.88479,0,"56,134,538",85,FALSE,85,0,,-62.886963,36.638958,FALSE,FALSE,FALSE,-78.51997,"49,387",0,"368,147",,35:06.7,,,,,5,5,5,5
35:07.2,"368,148",FALSE,FALSE,36.643185,FALSE,0,FALSE,-72.39169,,0,-43.38052,5,85,-161.45384,31.590681,FALSE,0,0,96.99141,0,"56,134,538",85,FALSE,85,0,,-64.21465,36.643185,FALSE,FALSE,FALSE,-79.6056,"49,387",0,"368,148",,35:07.7,,,,,5,5,5,5
35:08.2,"368,149",FALSE,FALSE,36.64358,FALSE,0,FALSE,-72.501686,,0,-43.44195,5,85,-161.37617,31.591316,FALSE,0,0,97.176605,0,"56,134,539",85,TRUE,85,0,,-64.29878,36.64358,FALSE,FALSE,FALSE,-79.67991,"49,387",0,"368,149",,35:08.7,,,,,5,5,5,5
35:09.2,"368,150",FALSE,FALSE,36.64737,FALSE,0,FALSE,-82.81379,,0,-46.529255,5,85,-155.62518,31.598398,FALSE,0,0,100.25412,0,"56,134,574",85,FALSE,85,0,,-62.64856,36.64737,FALSE,FALSE,FALSE,-78.74349,"49,387",0,"368,150",,35:09.8,,,,,5,5,5,5
35:10.2,"368,151",FALSE,FALSE,36.657097,FALSE,0,FALSE,-103.093414,,0,-52.60249,5,85,-144.31479,31.616793,FALSE,0,0,106.31247,0,"56,134,637",85,FALSE,85,0,,-59.441975,36.657097,FALSE,FALSE,FALSE,-76.93224,"49,387",0,"368,151",,35:10.8,,,,,5,5,5,5
35:11.2,"368,152",FALSE,FALSE,36.659817,FALSE,0,FALSE,-109.26224,,0,-54.452423,5,85,-140.87341,31.621943,FALSE,0,0,108.16688,0,"56,134,652",85,FALSE,85,0,,-58.463657,36.659817,TRUE,FALSE,FALSE,-76.37655,"49,387",0,"368,152",,35:11.8,,,,,5,5,5,5
35:12.2,"368,153",TRUE,FALSE,36.66082,FALSE,0,FALSE,-106.42191,,0,-54.385735,5,85,-141.4816,31.62231,FALSE,0,0,108.29958,0,"56,134,656",85,FALSE,85,0,,-58.82256,36.66082,FALSE,FALSE,FALSE,-77.64233,"49,387",0,"368,153",,35:12.8,,,,,5,5,5,5
35:13.2,"368,154",FALSE,FALSE,36.668655,FALSE,0,FALSE,-84.465866,,0,-53.91956,5,85,-146.19238,31.625275,FALSE,0,0,109.36667,0,"56,134,690",85,FALSE,85,0,,-61.64188,36.668655,FALSE,FALSE,FALSE,-87.43219,"49,387",0,"368,154",,35:13.8,,,,,5,5,5,5
35:14.2,"368,155",FALSE,FALSE,36.67766,FALSE,0,FALSE,-59.14346,,0,-53.37512,5,85,-151.62447,31.628704,FALSE,0,0,110.60283,0,"56,134,730",85,FALSE,85,0,,-64.88502,36.67766,FALSE,TRUE,FALSE,-98.72512,"49,387",0,"368,155",,35:14.8,,,,,5,5,5,5
35:15.2,"368,156",FALSE,FALSE,36.687702,FALSE,0,FALSE,-30.97113,,0,-52.771034,5,85,-157.66376,31.632479,FALSE,0,0,111.962166,0,"56,134,773",85,FALSE,85,0,,-68.49813,36.687702,FALSE,FALSE,FALSE,-111.28663,"49,387",0,"368,156",,35:15.8,,,,,5,5,5,5
35:16.2,"368,157",FALSE,FALSE,36.697727,FALSE,0,FALSE,0.018502472,,0,-52.105633,5,85,-164.30435,31.636293,FALSE,0,0,113.4666,0,"56,134,815",85,FALSE,85,0,,-72.467186,36.697727,FALSE,FALSE,FALSE,-125.107994,"49,387",0,"368,157",,35:16.8,,,,,5,5,5,5
35:17.2,"368,158",FALSE,FALSE,36.707756,FALSE,0,FALSE,28.18959,,0,-51.501583,5,85,-170.34332,31.640102,FALSE,0,0,114.84407,0,"56,134,844",85,FALSE,85,0,,-76.076065,36.707756,FALSE,FALSE,FALSE,-137.67232,"49,387",0,"368,158",,35:17.8,,,,,5,5,5,5
35:18.2,"368,159",FALSE,FALSE,36.718765,FALSE,0,FALSE,56.361847,,0,-50.898296,5,85,-176.38312,31.644287,FALSE,0,0,116.211624,0,"56,134,858",85,FALSE,85,0,,-79.68191,36.718765,FALSE,FALSE,FALSE,-150.23546,"49,387",0,"368,159",,35:18.8,,,,,5,5,5,5
35:19.2,"368,160",FALSE,FALSE,36.72678,FALSE,0,FALSE,81.71741,,0,-50.353558,5,85,-181.82178,31.647316,FALSE,0,0,117.44295,0,"56,134,867",85,FALSE,85,0,,-82.93151,36.72678,FALSE,FALSE,FALSE,-161.54881,"49,387",0,"368,160",,35:19.7,,,,,5,5,5,5
35:20.2,"368,161",FALSE,FALSE,36.73682,FALSE,0,FALSE,109.88815,,0,-49.749992,5,85,-187.86131,31.651127,FALSE,0,0,118.80753,0,"56,134,891",85,FALSE,85,0,,-86.54135,36.73682,FALSE,FALSE,FALSE,-174.11313,"49,387",0,"368,161",,35:20.7,,,,,5,5,5,5
35:21.2,"368,162",FALSE,FALSE,36.746563,FALSE,0,FALSE,136.77217,,0,-49.174282,5,85,-193.62666,31.654825,FALSE,0,0,120.11626,0,"56,134,929",85,FALSE,85,0,,-89.98473,36.746563,FALSE,FALSE,FALSE,-186.10385,"49,387",0,"368,162",,35:21.7,,,,,5,5,5,5
35:22.2,"368,163",FALSE,FALSE,36.751743,FALSE,0,FALSE,149.42041,,0,-48.8991,5,85,-196.33972,31.6568,FALSE,0,0,120.737175,0,"56,134,950",85,TRUE,85,0,,-91.61273,36.751743,FALSE,FALSE,FALSE,-191.74188,"49,387",0,"368,163",,35:22.7,,,,,5,5,5,5
35:23.2,"368,164",TRUE,FALSE,36.752136,FALSE,0,FALSE,149.86536,,0,-48.917747,5,85,-196.42735,31.656973,FALSE,0,0,120.75209,0,"56,134,951",85,FALSE,85,0,,-91.68291,36.752136,FALSE,FALSE,FALSE,-191.73967,"49,387",0,"368,164",,35:23.7,,,,,5,5,5,5
35:24.2,"368,165",FALSE,FALSE,36.753975,FALSE,0,FALSE,144.49487,,0,-50.010525,5,85,-194.0965,31.659906,FALSE,0,0,119.4598,0,"56,134,964",85,FALSE,85,0,,-90.873276,36.753975,FALSE,FALSE,FALSE,-181.16245,"49,387",0,"368,165",,35:24.8,,,,,5,5,5,5
35:25.3,"368,166",FALSE,FALSE,36.759808,FALSE,0,FALSE,131.22144,,0,-52.713608,5,85,-188.38542,31.66927,FALSE,0,0,116.32471,0,"56,135,002",85,FALSE,85,0,,-88.91869,36.759808,TRUE,FALSE,FALSE,-155.03416,"49,387",0,"368,166",,35:25.8,,,,,5,5,5,5
35:26.2,"368,167",FALSE,FALSE,36.765694,FALSE,0,FALSE,116.90796,,0,-55.627644,5,85,-182.22821,31.678665,FALSE,0,0,112.941246,0,"56,135,043",85,FALSE,85,0,,-86.80054,36.765694,FALSE,FALSE,FALSE,-126.86061,"49,387",0,"368,167",,35:26.8,,,,,5,5,5,5
35:27.2,"368,168",FALSE,FALSE,36.771538,FALSE,0,FALSE,102.59285,,0,-58.541958,5,85,-176.06886,31.688072,FALSE,0,0,109.55558,0,"56,135,082",85,FALSE,85,0,,-84.695114,36.771538,FALSE,TRUE,FALSE,-98.68647,"49,387",0,"368,168",,35:27.8,,,,,5,5,5,5
35:28.2,"368,169",FALSE,FALSE,36.777397,FALSE,0,FALSE,86.84756,,0,-61.747704,5,85,-169.29453,31.697475,FALSE,0,0,105.83524,0,"56,135,123",85,FALSE,85,0,,-82.370346,36.777397,FALSE,FALSE,FALSE,-67.6985,"49,387",0,"368,169",,35:28.8,,,,,5,5,5,5
35:29.2,"368,170",FALSE,FALSE,36.78326,FALSE,0,FALSE,73.96503,,0,-64.36987,5,85,-163.75206,31.706871,FALSE,0,0,102.788376,0,"56,135,156",85,FALSE,85,0,,-80.47492,36.78326,FALSE,FALSE,FALSE,-42.341892,"49,387",0,"368,170",,35:29.8,,,,,5,5,5,5
35:30.2,"368,171",FALSE,FALSE,36.788113,FALSE,0,FALSE,62.100525,,0,-66.786835,5,85,-158.6473,31.714657,FALSE,0,0,99.98615,0,"56,135,182",85,FALSE,85,0,,-78.72874,36.788113,FALSE,FALSE,FALSE,-18.990004,"49,387",0,"368,171",,35:30.8,,,,,5,5,5,5
35:31.2,"368,172",FALSE,FALSE,36.78939,FALSE,0,FALSE,58.98657,,0,-67.42142,5,85,-157.3028,31.716711,FALSE,0,0,99.24632,0,"56,135,188",85,FALSE,85,0,,-78.26798,36.78939,FALSE,FALSE,FALSE,-12.864824,"49,387",0,"368,172",,35:31.8,,,,,5,5,5,5
35:32.2,"368,173",FALSE,FALSE,36.789566,FALSE,0,FALSE,58.86977,,0,-67.213005,5,85,-157.23204,31.717302,FALSE,0,0,99.03405,0,"56,135,190",85,FALSE,85,0,,-78.20501,36.789566,FALSE,FALSE,FALSE,-12.945646,"49,387",0,"368,173",,35:32.8,,,,,5,5,5,5
35:33.2,"368,174",FALSE,FALSE,36.791435,FALSE,0,FALSE,57.624626,,0,-64.905014,5,85,-156.32162,31.723799,FALSE,0,0,96.6949,0,"56,135,199",85,TRUE,85,0,,-77.53315,36.791435,FALSE,FALSE,FALSE,-13.756535,"49,387",0,"368,174",,35:33.8,,,,,5,5,5,5
35:34.2,"368,175",TRUE,FALSE,36.795048,FALSE,0,FALSE,55.4846,,0,-60.157166,5,85,-154.65633,31.73554,FALSE,0,0,91.906944,0,"56,135,214",85,FALSE,85,0,,-76.059204,36.795048,FALSE,FALSE,FALSE,-15.276468,"49,387",0,"368,175",,35:34.8,,,,,5,5,5,5
35:35.2,"368,176",FALSE,FALSE,36.800224,FALSE,0,FALSE,53.60059,,0,-54.569595,5,85,-152.95462,31.7513,FALSE,0,0,86.2724,0,"56,135,232",85,FALSE,85,0,,-74.1916,36.800224,FALSE,FALSE,FALSE,-16.91438,"49,387",0,"368,176",,35:35.8,,,,,5,5,5,5
35:36.2,"368,177",FALSE,FALSE,36.804188,FALSE,0,FALSE,52.74061,,0,-51.072117,5,85,-152.00237,31.762657,FALSE,0,0,82.70654,0,"56,135,242",85,FALSE,85,0,,-72.941315,36.804188,FALSE,FALSE,FALSE,-17.92007,"49,387",0,"368,177",,35:36.8,,,,,5,5,5,5
35:37.2,"368,178",FALSE,FALSE,36.805424,FALSE,0,FALSE,52.49592,,0,-49.840126,5,85,-151.68852,31.766123,FALSE,0,0,81.44017,0,"56,135,246",85,FALSE,85,0,,-72.48633,36.805424,FALSE,FALSE,FALSE,-18.281254,"49,387",0,"368,178",,35:37.8,,,,,5,5,5,5
35:38.2,"368,179",FALSE,FALSE,36.805614,FALSE,0,FALSE,52.513084,,0,-49.81718,5,85,-151.68517,31.76645,FALSE,0,0,81.33979,0,"56,135,246",85,FALSE,85,0,,-72.42636,36.805614,TRUE,TRUE,FALSE,-18.308788,"49,387",0,"368,179",,35:38.8,,,,,5,5,5,5
35:39.2,"368,180",FALSE,FALSE,36.809536,FALSE,0,FALSE,52.909798,,0,-49.455994,5,85,-151.68579,31.771757,FALSE,0,0,79.06206,0,"56,135,246",85,FALSE,85,0,,-70.74525,36.809536,FALSE,FALSE,FALSE,-18.92887,"49,387",0,"368,180",,35:39.8,,,,,5,5,5,5
35:40.2,"368,181",FALSE,FALSE,36.81823,FALSE,0,FALSE,53.81186,,0,-48.667747,5,85,-151.69342,31.783882,FALSE,0,0,74.46969,0,"56,135,246",85,FALSE,85,0,,-67.46269,36.81823,FALSE,FALSE,FALSE,-20.32387,"49,387",0,"368,181",,35:40.7,,,,,5,5,5,5
35:41.3,"368,182",FALSE,FALSE,36.829475,FALSE,0,FALSE,55.145016,,0,-47.58729,5,85,-151.70918,31.800259,FALSE,0,0,68.659004,0,"56,135,246",85,FALSE,85,0,,-63.498905,36.829475,FALSE,FALSE,FALSE,-22.333475,"49,387",0,"368,182",,35:41.8,,,,,5,5,5,5
35:42.2,"368,183",FALSE,FALSE,36.83621,FALSE,0,FALSE,55.958195,,0,-46.97357,5,85,-151.7177,31.810452,FALSE,0,0,65.49849,0,"56,135,246",85,FALSE,85,0,,-61.411217,36.83621,FALSE,FALSE,FALSE,-23.536633,"49,387",0,"368,183",,35:42.8,,,,,5,5,5,5
35:43.2,"368,184",FALSE,FALSE,36.83686,FALSE,0,FALSE,56.057198,,0,-46.90252,5,85,-151.71869,31.811474,TRUE,0,0,65.13132,0,"56,135,246",85,FALSE,85,0,,-61.178677,36.83686,FALSE,FALSE,FALSE,-23.682142,"33,003",0,"368,184",,35:43.8,,,,,5,5,5,5
35:44.2,"368,185",FALSE,FALSE,36.83686,FALSE,0,FALSE,56.05631,,0,-46.90326,5,85,-151.71869,31.811493,TRUE,0,0,65.13807,0,"56,135,246",85,FALSE,85,0,,-61.178085,36.83686,FALSE,FALSE,FALSE,-23.680367,"33,003",0,"368,185",,35:44.8,,,,,5,5,5,5
35:45.2,"368,186",FALSE,FALSE,36.838505,FALSE,0,FALSE,55.743763,,0,-47.133,5,85,-151.71819,31.814028,TRUE,0,0,66.31094,0,"56,135,246",85,FALSE,85,0,,-61.94582,36.838505,FALSE,FALSE,FALSE,-23.220892,"33,003",0,"368,186",,35:45.8,,,,,5,5,5,0
35:46.2,"368,187",FALSE,FALSE,36.846237,FALSE,0,FALSE,54.759525,,0,-47.888676,5,85,-151.70877,31.82567,TRUE,0,0,70.24311,0,"56,135,246",85,TRUE,85,0,,-64.555336,36.846237,FALSE,FALSE,FALSE,-21.75632,"33,003",0,"368,187",,35:46.8,,,,,5,5,5,0
35:47.2,"368,188",FALSE,FALSE,36.85767,FALSE,0,FALSE,53.457752,,0,-48.96913,5,85,-151.69489,31.842196,TRUE,0,0,76.191536,0,"56,135,246",85,FALSE,85,0,,-68.67131,36.85767,FALSE,FALSE,FALSE,-19.779133,"33,003",0,"368,188",,35:47.8,,,,,5,5,5,0
35:48.2,"368,189",FALSE,FALSE,36.866455,FALSE,0,FALSE,52.64463,,0,-49.69654,5,85,-151.68814,31.854324,TRUE,0,0,80.55741,0,"56,135,246",85,FALSE,85,0,,-71.8352,36.866455,FALSE,FALSE,FALSE,-18.511436,"33,003",0,"368,189",,35:48.8,,,,,5,5,5,0
35:49.2,"368,190",FALSE,FALSE,36.86824,FALSE,0,FALSE,52.496067,,0,-49.834057,5,85,-151.68735,31.856737,TRUE,0,0,81.42668,0,"56,135,246",85,FALSE,85,0,,-72.47962,36.86824,FALSE,FALSE,FALSE,-18.279478,"33,003",0,"368,190",,35:49.8,,,,,5,5,5,0
35:50.2,"368,191",FALSE,FALSE,36.868294,FALSE,0,FALSE,52.306488,,0,-49.935455,5,85,-151.59143,31.856974,TRUE,0,0,81.564415,0,"56,135,247",85,FALSE,85,0,,-72.48624,36.868294,TRUE,TRUE,FALSE,-18.128788,"33,003",0,"368,191",,35:50.8,,,,,5,5,5,0
35:51.2,"368,192",FALSE,FALSE,36.868916,FALSE,0,FALSE,50.364082,,0,-50.99815,5,85,-150.56613,31.860178,TRUE,0,0,82.872505,0,"56,135,259",85,FALSE,85,0,,-72.22878,36.868916,FALSE,FALSE,FALSE,-16.654593,"33,003",0,"368,192",,35:51.8,,,,,5,5,5,0
35:52.2,"368,193",FALSE,FALSE,36.870697,FALSE,0,FALSE,46.446358,,0,-53.375034,5,85,-148.22679,31.867807,TRUE,0,0,85.41224,0,"56,135,283",85,FALSE,85,0,,-71.62701,36.870697,FALSE,FALSE,FALSE,-13.988195,"33,003",0,"368,193",,35:52.8,,,,,5,5,5,0
35:53.2,"368,194",FALSE,FALSE,36.874134,FALSE,0,FALSE,40.404724,,0,-57.588196,5,85,-143.7507,31.877731,TRUE,0,0,88.98529,0,"56,135,322",85,FALSE,85,0,,-70.389366,36.874134,FALSE,FALSE,FALSE,-10.921535,"33,003",0,"368,194",,35:53.8,,,,,5,5,5,0
35:54.2,"368,195",FALSE,FALSE,36.876854,FALSE,0,FALSE,35.997803,,0,-60.960106,5,85,-139.74234,31.883545,TRUE,0,0,91.23866,0,"56,135,350",85,FALSE,85,0,,-69.32334,36.876854,FALSE,FALSE,FALSE,-9.682998,"33,003",0,"368,195",,35:54.8,,,,,5,5,5,0
35:55.3,"368,196",FALSE,FALSE,36.878567,FALSE,0,FALSE,33.93818,,0,-62.57389,5,85,-137.65135,31.88658,TRUE,0,0,92.16876,0,"56,135,364",85,FALSE,85,0,,-68.791084,36.878567,FALSE,FALSE,FALSE,-9.427949,"33,003",0,"368,196",,35:55.9,,,,,5,5,5,0
35:56.2,"368,197",FALSE,FALSE,36.878685,FALSE,0,FALSE,33.782497,,0,-62.694977,5,85,-137.48715,31.88679,TRUE,0,0,92.2444,0,"56,135,365",85,TRUE,85,0,,-68.74832,36.878685,FALSE,FALSE,FALSE,-9.419215,"33,003",0,"368,197",,35:56.8,,,,,5,5,5,0
35:57.2,"368,198",FALSE,FALSE,36.879658,FALSE,0,FALSE,38.19273,,0,-60.125175,5,85,-138.03957,31.88714,TRUE,0,0,92.371414,0,"56,135,371",85,FALSE,85,0,,-69.10001,36.879658,FALSE,FALSE,FALSE,-5.7973075,"33,003",0,"368,198",,35:57.7,,,,,5,5,5,0
35:58.2,"368,199",FALSE,FALSE,36.884422,FALSE,0,FALSE,59.760914,,0,-47.564148,5,85,-140.72696,31.888996,TRUE,0,0,93.039375,0,"56,135,399",85,FALSE,85,0,,-70.815895,36.884422,FALSE,FALSE,FALSE,11.933728,"33,003",0,"368,199",,35:58.8,,,,,5,5,5,0
35:59.2,"368,200",FALSE,FALSE,36.891254,FALSE,0,FALSE,90.73483,,0,-29.530739,5,85,-144.58565,31.891636,TRUE,0,0,93.99031,0,"56,135,445",85,FALSE,85,0,,-73.27484,36.891254,TRUE,FALSE,FALSE,37.38848,"33,003",0,"368,200",,35:59.8,,,,,5,5,5,0
36:00.2,"368,201",FALSE,FALSE,36.896847,FALSE,0,FALSE,116.08942,,0,-14.770141,5,85,-147.74246,31.893824,TRUE,0,0,94.778145,0,"56,135,488",85,FALSE,85,0,,-75.28984,36.896847,FALSE,FALSE,FALSE,58.225998,"33,003",0,"368,201",,36:00.8,,,,,5,5,5,0
36:01.2,"368,202",FALSE,FALSE,36.90305,FALSE,0,FALSE,147.07825,,0,3.2715914,5,85,-151.60709,31.896236,TRUE,0,0,95.73063,0,"56,135,541",85,FALSE,85,0,,-77.745445,36.90305,FALSE,TRUE,FALSE,83.692154,"33,003",0,"368,202",,36:01.8,,,,,5,5,5,0
36:02.2,"368,203",FALSE,FALSE,36.90926,FALSE,0,FALSE,175.2503,,0,19.67291,5,85,-155.11324,31.898645,TRUE,0,0,96.59859,0,"56,135,598",85,FALSE,85,0,,-79.98561,36.90926,FALSE,FALSE,FALSE,106.84332,"33,003",0,"368,203",,36:02.8,,,,,5,5,5,0
36:03.2,"368,204",FALSE,FALSE,36.91547,FALSE,0,FALSE,200.60416,,0,34.433544,5,85,-158.27023,31.901056,TRUE,0,0,97.380714,0,"56,135,636",85,FALSE,85,0,,-81.99557,36.91547,FALSE,FALSE,FALSE,127.68114,"33,003",0,"368,204",,36:03.8,,,,,5,5,5,0
36:04.2,"368,205",FALSE,FALSE,36.921566,FALSE,0,FALSE,230.58698,,0,51.888832,5,85,-162.0107,31.903425,TRUE,0,0,98.30647,0,"56,135,670",85,FALSE,85,0,,-84.38191,36.921566,FALSE,FALSE,FALSE,152.31819,"33,003",0,"368,205",,36:04.8,,,,,5,5,5,0
36:05.2,"368,206",FALSE,FALSE,36.9251,FALSE,0,FALSE,244.21129,,0,59.815647,5,85,-163.70497,31.904806,TRUE,0,0,98.73063,0,"56,135,680",85,FALSE,85,0,,-85.462364,36.9251,FALSE,FALSE,FALSE,163.51149,"33,003",0,"368,206",,36:05.8,,,,,5,5,5,0
36:06.2,"368,207",FALSE,FALSE,36.92529,FALSE,0,FALSE,244.77309,,0,60.200943,5,85,-163.79971,31.904871,TRUE,0,0,98.75392,0,"56,135,681",85,FALSE,85,0,,-85.52564,36.92529,FALSE,FALSE,FALSE,164.01344,"33,003",0,"368,207",,36:06.8,,,,,5,5,5,0
36:07.2,"368,208",FALSE,FALSE,36.927094,FALSE,0,FALSE,234.65323,,0,56.92283,5,85,-163.13397,31.905481,TRUE,0,0,99.025185,0,"56,135,689",85,FALSE,85,0,,-84.734,36.927094,FALSE,FALSE,FALSE,157.13481,"33,003",0,"368,208",,36:07.8,,,,,5,5,5,0
36:08.2,"368,209",FALSE,FALSE,36.932987,FALSE,0,FALSE,205.91116,,0,47.61522,5,85,-161.27232,31.907537,TRUE,0,0,99.78787,0,"56,135,718",85,FALSE,85,0,,-82.534355,36.932987,FALSE,FALSE,FALSE,137.62036,"33,003",0,"368,209",,36:08.9,,,,,5,5,5,0
36:09.3,"368,210",FALSE,FALSE,36.938984,FALSE,0,FALSE,180.55411,,0,39.40323,5,85,-159.62967,31.909618,TRUE,0,0,100.463524,0,"56,135,761",85,FALSE,85,0,,-80.598785,36.938984,FALSE,FALSE,FALSE,120.40357,"33,003",0,"368,210",,36:09.9,,,,,5,5,5,0
36:10.2,"368,211",FALSE,FALSE,36.944942,FALSE,0,FALSE,152.38028,,0,30.279585,5,85,-157.80624,31.911678,TRUE,0,0,101.20595,0,"56,135,817",85,FALSE,85,0,,-78.45136,36.944942,FALSE,FALSE,FALSE,101.27206,"33,003",0,"368,211",,36:10.9,,,,,5,5,5,0
